state,city,water_system,zip_code,zip_codes,pfas_type,concentration_ppt,epa_limit_ppt,exceeds_limit,population_served,system_size,pwsid
NJ,AQUA NJ - LAWRENCE,AQUA NJ - LAWRENCE,08540,08540|08648,PFOS,4.4,4.0,True,3300,S,NJ1107002
NJ,ATLANTIC CITY MUA,ATLANTIC CITY MUA,08401,08401,PFHxS,7.3,10.0,False,10000,L,NJ0102001
NJ,ATLANTIC CITY MUA,ATLANTIC CITY MUA,08401,08401,PFOA,4.7,4.0,True,10000,L,NJ0102001
NJ,AVON BY THE SEA WATER DE,AVON BY THE SEA WATER DE,07717,07717,PFOA,6.7,4.0,True,3300,S,NJ1305001
NJ,AVON BY THE SEA WATER DE,AVON BY THE SEA WATER DE,07717,07717,PFOS,5.1,4.0,True,3300,S,NJ1305001
NJ,BEAR TAVERN SCHOOL,BEAR TAVERN SCHOOL,08560,08560,PFHxS,3.2,10.0,False,3300,S,NJ1106316
NJ,BEAR TAVERN SCHOOL,BEAR TAVERN SCHOOL,08560,08560,PFNA,6.5,10.0,False,3300,S,NJ1106316
NJ,BEAR TAVERN SCHOOL,BEAR TAVERN SCHOOL,08560,08560,PFOA,14.7,4.0,True,3300,S,NJ1106316
NJ,BEAR TAVERN SCHOOL,BEAR TAVERN SCHOOL,08560,08560,PFOS,38.1,4.0,True,3300,S,NJ1106316
NJ,BELMAR WATER DEPT,BELMAR WATER DEPT,07719,07719,PFOA,4.3,4.0,True,10000,L,NJ1306001
NJ,BERLIN WATER DEPARTMENT,BERLIN WATER DEPARTMENT,08009,08009|08043|08091,PFBS,3.0,2000.0,False,10000,L,NJ0405001
NJ,BERLIN WATER DEPARTMENT,BERLIN WATER DEPARTMENT,08009,08009|08043|08091,PFOA,4.7,4.0,True,10000,L,NJ0405001
NJ,BERLIN WATER DEPARTMENT,BERLIN WATER DEPARTMENT,08009,08009|08043|08091,PFOS,4.0,4.0,False,10000,L,NJ0405001
NJ,BLOOMINGDALE WATER DEPT,BLOOMINGDALE WATER DEPT,07403,07403,PFOA,7.9,4.0,True,3300,S,NJ1601001
NJ,BOONTON WATER DEPT,BOONTON WATER DEPT,07005,07005|07045|07046,PFBS,3.0,2000.0,False,3300,S,NJ1401001
NJ,BOONTON WATER DEPT,BOONTON WATER DEPT,07005,07005|07045|07046,PFOA,11.1,4.0,True,3300,S,NJ1401001
NJ,BOONTON WATER DEPT,BOONTON WATER DEPT,07005,07005|07045|07046,PFOS,5.5,4.0,True,3300,S,NJ1401001
NJ,BOROUGH OF SPRINGLAKE HEIGHTS,BOROUGH OF SPRINGLAKE HEIGHTS,07762,07762,PFHxS,3.0,10.0,False,3300,S,NJ1349001
NJ,BOROUGH OF SPRINGLAKE HEIGHTS,BOROUGH OF SPRINGLAKE HEIGHTS,07762,07762,PFOA,6.8,4.0,True,3300,S,NJ1349001
NJ,BOROUGH OF SPRINGLAKE HEIGHTS,BOROUGH OF SPRINGLAKE HEIGHTS,07762,07762,PFOS,4.8,4.0,True,3300,S,NJ1349001
NJ,BRICK TOWNSHIP MUA,BRICK TOWNSHIP MUA,07731,07731|08723|08724,PFBS,3.2,2000.0,False,10000,L,NJ1506001
NJ,BRICK TOWNSHIP MUA,BRICK TOWNSHIP MUA,07731,07731|08723|08724,PFOA,10.0,4.0,True,10000,L,NJ1506001
NJ,BRIELLE WATER DEPT,BRIELLE WATER DEPT,08730,08730,PFOA,4.5,4.0,True,3300,S,NJ1308001
NJ,BROOKLAWN WATER DEPARTMENT,BROOKLAWN WATER DEPARTMENT,08030,08030,PFNA,15.3,10.0,True,3300,S,NJ0407001
NJ,BROOKLAWN WATER DEPARTMENT,BROOKLAWN WATER DEPARTMENT,08030,08030,PFOA,5.3,4.0,True,3300,S,NJ0407001
NJ,BURLINGTON TWP W DEPT,BURLINGTON TWP W DEPT,08016,08016,PFBS,7.4,2000.0,False,10000,L,NJ0306001
NJ,BURLINGTON TWP W DEPT,BURLINGTON TWP W DEPT,08016,08016,PFHxS,4.0,10.0,False,10000,L,NJ0306001
NJ,BURLINGTON TWP W DEPT,BURLINGTON TWP W DEPT,08016,08016,PFOA,18.5,4.0,True,10000,L,NJ0306001
NJ,BURLINGTON TWP W DEPT,BURLINGTON TWP W DEPT,08016,08016,PFOS,7.2,4.0,True,10000,L,NJ0306001
NJ,BUTLER WATER DEPT,BUTLER WATER DEPT,07405,07405|07480,PFOA,9.0,4.0,True,3300,S,NJ1403001
NJ,CALDWELL WATER DEPT,CALDWELL WATER DEPT,07006,07006,PFBS,3.2,2000.0,False,3300,S,NJ0703001
NJ,CALDWELL WATER DEPT,CALDWELL WATER DEPT,07006,07006,PFHxS,4.8,10.0,False,3300,S,NJ0703001
NJ,CALDWELL WATER DEPT,CALDWELL WATER DEPT,07006,07006,PFOA,15.4,4.0,True,3300,S,NJ0703001
NJ,CEDAR GROVE WATER DEPT,CEDAR GROVE WATER DEPT,07009,07009,PFOA,7.4,4.0,True,10000,L,NJ0704001
NJ,CEDAR GROVE WATER DEPT,CEDAR GROVE WATER DEPT,07009,07009,PFOS,4.0,4.0,False,10000,L,NJ0704001
NJ,CITY OF CAMDEN,CITY OF CAMDEN,08101,08101|08102|08103|08104,PFNA,6.2,10.0,False,10000,L,NJ0408001
NJ,CITY OF CAMDEN,CITY OF CAMDEN,08101,08101|08102|08103|08104,PFOA,10.6,4.0,True,10000,L,NJ0408001
NJ,CITY OF CAMDEN,CITY OF CAMDEN,08101,08101|08102|08103|08104,PFOS,12.9,4.0,True,10000,L,NJ0408001
NJ,CITYOF BAYONNE,CITYOF BAYONNE,07002,07002,PFOA,4.6,4.0,True,10000,L,NJ0901001
NJ,"CLAYTON WATER DEPARTMENT, NJ","CLAYTON WATER DEPARTMENT, NJ",08312,08312,PFOA,7.3,4.0,True,3300,S,NJ0801001
NJ,CLINTON W DEPT,CLINTON W DEPT,08801,08801|08809|08833,PFBS,5.9,2000.0,False,10000,L,NJ1005001
NJ,CLINTON W DEPT,CLINTON W DEPT,08801,08801|08809|08833,PFOA,9.0,4.0,True,10000,L,NJ1005001
NJ,CLINTON W DEPT,CLINTON W DEPT,08801,08801|08809|08833,PFOS,12.2,4.0,True,10000,L,NJ1005001
NJ,DENVILLE TWP WATER DEPT,DENVILLE TWP WATER DEPT,07834,07834,PFBS,5.0,2000.0,False,10000,L,NJ1408001
NJ,DENVILLE TWP WATER DEPT,DENVILLE TWP WATER DEPT,07834,07834,PFHxS,6.5,10.0,False,10000,L,NJ1408001
NJ,DENVILLE TWP WATER DEPT,DENVILLE TWP WATER DEPT,07834,07834,PFOA,12.0,4.0,True,10000,L,NJ1408001
NJ,DENVILLE TWP WATER DEPT,DENVILLE TWP WATER DEPT,07834,07834,PFOS,4.4,4.0,True,10000,L,NJ1408001
NJ,DEPTFORD TWP MUA,DEPTFORD TWP MUA,08096,08096,PFBS,3.2,2000.0,False,10000,L,NJ0802001
NJ,DOVER WATER COMMISSION,DOVER WATER COMMISSION,07801,07801|07866|07869,PFBS,3.6,2000.0,False,10000,L,NJ1409001
NJ,DOVER WATER COMMISSION,DOVER WATER COMMISSION,07801,07801|07866|07869,PFHxS,5.6,10.0,False,10000,L,NJ1409001
NJ,DOVER WATER COMMISSION,DOVER WATER COMMISSION,07801,07801|07866|07869,PFOA,12.0,4.0,True,10000,L,NJ1409001
NJ,DOVER WATER COMMISSION,DOVER WATER COMMISSION,07801,07801|07866|07869,PFOS,8.1,4.0,True,10000,L,NJ1409001
NJ,EAGLE POINT TANK FARM,EAGLE POINT TANK FARM,08093,08093,PFNA,9.0,10.0,False,3300,S,NJ0820301
NJ,EAST BRUNSWICK WATER UTILITY,EAST BRUNSWICK WATER UTILITY,08816,08816,PFOA,6.0,4.0,True,10000,L,NJ1204001
NJ,EAST GREENWICH TWP WATER DEPT,EAST GREENWICH TWP WATER DEPT,08020,08020|08056|08061,PFNA,73.3,10.0,True,3300,S,NJ0803001
NJ,EAST GREENWICH TWP WATER DEPT,EAST GREENWICH TWP WATER DEPT,08020,08020|08056|08061,PFOA,14.4,4.0,True,3300,S,NJ0803001
NJ,EAST GREENWICH TWP WATER DEPT,EAST GREENWICH TWP WATER DEPT,08020,08020|08056|08061,PFOS,8.9,4.0,True,3300,S,NJ0803001
NJ,EAST HANOVER TWP WATER DEPT,EAST HANOVER TWP WATER DEPT,07936,07936,PFBS,3.1,2000.0,False,10000,L,NJ1410001
NJ,EAST HANOVER TWP WATER DEPT,EAST HANOVER TWP WATER DEPT,07936,07936,PFHxS,5.2,10.0,False,10000,L,NJ1410001
NJ,EAST HANOVER TWP WATER DEPT,EAST HANOVER TWP WATER DEPT,07936,07936,PFOA,11.0,4.0,True,10000,L,NJ1410001
NJ,EAST HANOVER TWP WATER DEPT,EAST HANOVER TWP WATER DEPT,07936,07936,PFOS,7.9,4.0,True,10000,L,NJ1410001
NJ,EAST ORANGE WATER COMMISSION,EAST ORANGE WATER COMMISSION,07018,07018|07078,PFHxS,3.2,10.0,False,10000,L,NJ0705001
NJ,EAST ORANGE WATER COMMISSION,EAST ORANGE WATER COMMISSION,07018,07018|07078,PFOA,13.0,4.0,True,10000,L,NJ0705001
NJ,EDISON WATER CO,EDISON WATER CO,08817,08817|08818,PFOA,5.1,4.0,True,10000,L,NJ1205001
NJ,ELMWOOD PARK WATER DEPT,ELMWOOD PARK WATER DEPT,07407,07407,PFOA,7.5,4.0,True,10000,L,NJ0211001
NJ,ELMWOOD PARK WATER DEPT,ELMWOOD PARK WATER DEPT,07407,07407,PFOS,4.2,4.0,True,10000,L,NJ0211001
NJ,ENGLISHTOWN WATER DEPT,ENGLISHTOWN WATER DEPT,07726,07726,PFOA,5.4,4.0,True,3300,S,NJ1312001
NJ,FAIR LAWN WATER DEPT,FAIR LAWN WATER DEPT,07410,07410,PFBS,3.4,2000.0,False,10000,L,NJ0217001
NJ,FAIR LAWN WATER DEPT,FAIR LAWN WATER DEPT,07410,07410,PFOA,13.0,4.0,True,10000,L,NJ0217001
NJ,FAIR LAWN WATER DEPT,FAIR LAWN WATER DEPT,07410,07410,PFOS,5.5,4.0,True,10000,L,NJ0217001
NJ,FAIRFIELD WATER DEPT,FAIRFIELD WATER DEPT,07004,07004|07006,PFBS,3.5,2000.0,False,3300,S,NJ0707001
NJ,FAIRFIELD WATER DEPT,FAIRFIELD WATER DEPT,07004,07004|07006,PFHxS,3.2,10.0,False,3300,S,NJ0707001
NJ,FAIRFIELD WATER DEPT,FAIRFIELD WATER DEPT,07004,07004|07006,PFOA,11.5,4.0,True,3300,S,NJ0707001
NJ,FAIRFIELD WATER DEPT,FAIRFIELD WATER DEPT,07004,07004|07006,PFOS,7.0,4.0,True,3300,S,NJ0707001
NJ,FLEMINGTON WATER DEPARTMENT,FLEMINGTON WATER DEPARTMENT,08822,08822,PFBS,4.5,2000.0,False,3300,S,NJ1009001
NJ,FLEMINGTON WATER DEPARTMENT,FLEMINGTON WATER DEPARTMENT,08822,08822,PFHxS,3.5,10.0,False,3300,S,NJ1009001
NJ,FLEMINGTON WATER DEPARTMENT,FLEMINGTON WATER DEPARTMENT,08822,08822,PFOA,9.5,4.0,True,3300,S,NJ1009001
NJ,FLEMINGTON WATER DEPARTMENT,FLEMINGTON WATER DEPARTMENT,08822,08822,PFOS,7.8,4.0,True,3300,S,NJ1009001
NJ,FLORENCE TWP W DEPT,FLORENCE TWP W DEPT,08518,08518,PFHxS,5.0,10.0,False,10000,L,NJ0315001
NJ,FLORENCE TWP W DEPT,FLORENCE TWP W DEPT,08518,08518,PFNA,7.3,10.0,False,10000,L,NJ0315001
NJ,FLORENCE TWP W DEPT,FLORENCE TWP W DEPT,08518,08518,PFOA,13.2,4.0,True,10000,L,NJ0315001
NJ,FLORENCE TWP W DEPT,FLORENCE TWP W DEPT,08518,08518,PFOS,11.4,4.0,True,10000,L,NJ0315001
NJ,FLORHAM PARK WATER DEPT,FLORHAM PARK WATER DEPT,07932,07932|07936,PFOA,12.5,4.0,True,3300,S,NJ1411001
NJ,FRANKLIN TOWNSHIP DEPT OF PUBLIC WORKS,FRANKLIN TOWNSHIP DEPT OF PUBLIC WORKS,08873,08873,PFOA,9.0,4.0,True,10000,L,NJ1808001
NJ,FREEHOLD TWP WATER DEPT,FREEHOLD TWP WATER DEPT,07728,07728,PFBS,3.7,2000.0,False,10000,L,NJ1316001
NJ,FREEHOLD TWP WATER DEPT,FREEHOLD TWP WATER DEPT,07728,07728,PFOA,7.9,4.0,True,10000,L,NJ1316001
NJ,GARFIELD WATER DEPARTMENT,GARFIELD WATER DEPARTMENT,07026,07026,PFBS,3.0,2000.0,False,10000,L,NJ0221001
NJ,GARFIELD WATER DEPARTMENT,GARFIELD WATER DEPARTMENT,07026,07026,PFOA,8.4,4.0,True,10000,L,NJ0221001
NJ,GARFIELD WATER DEPARTMENT,GARFIELD WATER DEPARTMENT,07026,07026,PFOS,5.8,4.0,True,10000,L,NJ0221001
NJ,GLASSBORO WATER DEPARTMENT,GLASSBORO WATER DEPARTMENT,08028,08028,PFBS,3.3,2000.0,False,10000,L,NJ0806001
NJ,GLASSBORO WATER DEPARTMENT,GLASSBORO WATER DEPARTMENT,08028,08028,PFHxS,3.4,10.0,False,10000,L,NJ0806001
NJ,GLASSBORO WATER DEPARTMENT,GLASSBORO WATER DEPARTMENT,08028,08028,PFOA,9.4,4.0,True,10000,L,NJ0806001
NJ,GLASSBORO WATER DEPARTMENT,GLASSBORO WATER DEPARTMENT,08028,08028,PFOS,6.6,4.0,True,10000,L,NJ0806001
NJ,GLEN RIDGE WATER DEPT,GLEN RIDGE WATER DEPT,07028,07028,PFBS,3.0,2000.0,False,3300,S,NJ0708001
NJ,GLEN RIDGE WATER DEPT,GLEN RIDGE WATER DEPT,07028,07028,PFOA,6.8,4.0,True,3300,S,NJ0708001
NJ,GORDONS CORNER WATER CO,GORDONS CORNER WATER CO,07726,07726|07746,PFOA,8.2,4.0,True,10000,L,NJ1326001
NJ,HAMBURG BOARD OF PUBLIC,HAMBURG BOARD OF PUBLIC,07419,07419,PFBS,7.9,2000.0,False,3300,S,NJ1909001
NJ,HAMILTON TOWNSHIP MUA,HAMILTON TOWNSHIP MUA,08330,08330,PFOA,5.2,4.0,True,10000,L,NJ0112001
NJ,HARRISON W DEPT,HARRISON W DEPT,07029,07029,PFOA,8.8,4.0,True,10000,L,NJ0904001
NJ,HARRISON W DEPT,HARRISON W DEPT,07029,07029,PFOS,6.2,4.0,True,10000,L,NJ0904001
NJ,HIGH BRIDGE W DEPT,HIGH BRIDGE W DEPT,08801,08801|08809|08826|08829,PFBS,3.0,2000.0,False,3300,S,NJ1014001
NJ,HIGH BRIDGE W DEPT,HIGH BRIDGE W DEPT,08801,08801|08809|08826|08829,PFOA,4.9,4.0,True,3300,S,NJ1014001
NJ,HIGH BRIDGE W DEPT,HIGH BRIDGE W DEPT,08801,08801|08809|08826|08829,PFOS,4.8,4.0,True,3300,S,NJ1014001
NJ,HIGHLAND PARK W DEPT,HIGHLAND PARK W DEPT,08904,08904,PFOA,5.4,4.0,True,10000,L,NJ1207001
NJ,HO HO KUS WATER DEPT,HO HO KUS WATER DEPT,07423,07423|07451|07458,PFBS,13.8,2000.0,False,3300,S,NJ0228001
NJ,HO HO KUS WATER DEPT,HO HO KUS WATER DEPT,07423,07423|07451|07458,PFHxS,7.8,10.0,False,3300,S,NJ0228001
NJ,HO HO KUS WATER DEPT,HO HO KUS WATER DEPT,07423,07423|07451|07458,PFNA,16.1,10.0,True,3300,S,NJ0228001
NJ,HO HO KUS WATER DEPT,HO HO KUS WATER DEPT,07423,07423|07451|07458,PFOA,30.4,4.0,True,3300,S,NJ0228001
NJ,HO HO KUS WATER DEPT,HO HO KUS WATER DEPT,07423,07423|07451|07458,PFOS,21.0,4.0,True,3300,S,NJ0228001
NJ,HOBOKEN WATER UTILITY,HOBOKEN WATER UTILITY,07030,07030,PFOA,6.7,4.0,True,10000,L,NJ0905001
NJ,HOBOKEN WATER UTILITY,HOBOKEN WATER UTILITY,07030,07030,PFOS,4.6,4.0,True,10000,L,NJ0905001
NJ,HOPATCONG WATER DEPT,HOPATCONG WATER DEPT,07843,07843,PFBS,7.7,2000.0,False,3300,S,NJ1912001
NJ,HOPATCONG WATER DEPT,HOPATCONG WATER DEPT,07843,07843,PFOA,9.9,4.0,True,3300,S,NJ1912001
NJ,JEFFERSON TWP W U LK HOP,JEFFERSON TWP W U LK HOP,07849,07849|07885,PFBS,7.0,2000.0,False,3300,S,NJ1414011
NJ,JEFFERSON TWP W U LK HOP,JEFFERSON TWP W U LK HOP,07849,07849|07885,PFOA,8.3,4.0,True,3300,S,NJ1414011
NJ,JEFFERSON TWP W U LK HOP,JEFFERSON TWP W U LK HOP,07849,07849|07885,PFOS,9.8,4.0,True,3300,S,NJ1414011
NJ,JEFFERSON TWP W U MILTON SYS,JEFFERSON TWP W U MILTON SYS,07438,07438,PFBS,5.8,2000.0,False,3300,S,NJ1414003
NJ,JEFFERSON TWP W U MILTON SYS,JEFFERSON TWP W U MILTON SYS,07438,07438,PFOA,11.5,4.0,True,3300,S,NJ1414003
NJ,JEFFERSON TWP W U MILTON SYS,JEFFERSON TWP W U MILTON SYS,07438,07438,PFOS,6.8,4.0,True,3300,S,NJ1414003
NJ,JERSEY CITY MUA,JERSEY CITY MUA,07005,07005|07097|07302|07303|07304|07305|07306|07307|07308|07310|07311|07395|07399,PFHxS,5.0,10.0,False,10000,L,NJ0906001
NJ,JERSEY CITY MUA,JERSEY CITY MUA,07005,07005|07097|07302|07303|07304|07305|07306|07307|07308|07310|07311|07395|07399,PFOA,9.2,4.0,True,10000,L,NJ0906001
NJ,JERSEY CITY MUA,JERSEY CITY MUA,07005,07005|07097|07302|07303|07304|07305|07306|07307|07308|07310|07311|07395|07399,PFOS,7.7,4.0,True,10000,L,NJ0906001
NJ,KEANSBURG WATER & SEWER DEPT.,KEANSBURG WATER & SEWER DEPT.,07734,07734,PFOA,8.3,4.0,True,10000,L,NJ1321001
NJ,KEARNY WATER DEPARTMENT,KEARNY WATER DEPARTMENT,07032,07032,PFOA,4.8,4.0,True,10000,L,NJ0907001
NJ,KEYPORT WATER DEPT,KEYPORT WATER DEPT,07735,07735,PFOA,7.3,4.0,True,3300,S,NJ1322001
NJ,LAKEWOOD TWP MUA,LAKEWOOD TWP MUA,08701,08701,PFBS,10.6,2000.0,False,10000,L,NJ1514002
NJ,LAKEWOOD TWP MUA,LAKEWOOD TWP MUA,08701,08701,PFOA,11.5,4.0,True,10000,L,NJ1514002
NJ,LINCOLN PARK WATER DEPT,LINCOLN PARK WATER DEPT,07035,07035,PFOA,5.4,4.0,True,10000,L,NJ1416001
NJ,LINCOLN PARK WATER DEPT,LINCOLN PARK WATER DEPT,07035,07035,PFOS,4.0,4.0,False,10000,L,NJ1416001
NJ,LIVINGSTON TWP DIV OF WATER,LIVINGSTON TWP DIV OF WATER,07039,07039,PFBS,5.8,2000.0,False,10000,L,NJ0710001
NJ,LIVINGSTON TWP DIV OF WATER,LIVINGSTON TWP DIV OF WATER,07039,07039,PFHxS,7.1,10.0,False,10000,L,NJ0710001
NJ,LIVINGSTON TWP DIV OF WATER,LIVINGSTON TWP DIV OF WATER,07039,07039,PFOA,44.0,4.0,True,10000,L,NJ0710001
NJ,LIVINGSTON TWP DIV OF WATER,LIVINGSTON TWP DIV OF WATER,07039,07039,PFOS,5.7,4.0,True,10000,L,NJ0710001
NJ,LYNDHURST WATER DEPARTMENT,LYNDHURST WATER DEPARTMENT,07071,07071,PFOA,8.0,4.0,True,10000,L,NJ0232001
NJ,LYNDHURST WATER DEPARTMENT,LYNDHURST WATER DEPARTMENT,07071,07071,PFOS,5.6,4.0,True,10000,L,NJ0232001
NJ,MADISON WATER DEPT,MADISON WATER DEPT,07940,07940,PFBS,4.9,2000.0,False,10000,L,NJ1417001
NJ,MADISON WATER DEPT,MADISON WATER DEPT,07940,07940,PFOA,9.6,4.0,True,10000,L,NJ1417001
NJ,MAHWAH WATER DEPARTMENT,MAHWAH WATER DEPARTMENT,07430,07430,PFBS,4.1,2000.0,False,10000,L,NJ0233001
NJ,MAHWAH WATER DEPARTMENT,MAHWAH WATER DEPARTMENT,07430,07430,PFOA,12.5,4.0,True,10000,L,NJ0233001
NJ,MAHWAH WATER DEPARTMENT,MAHWAH WATER DEPARTMENT,07430,07430,PFOS,4.5,4.0,True,10000,L,NJ0233001
NJ,MANCHESTER TWP  WATER UTILITY - WESTERN,MANCHESTER TWP  WATER UTILITY - WESTERN,08759,08759,PFBS,4.6,2000.0,False,10000,L,NJ1518004
NJ,MANCHESTER TWP  WATER UTILITY - WESTERN,MANCHESTER TWP  WATER UTILITY - WESTERN,08759,08759,PFHxS,11.3,10.0,True,10000,L,NJ1518004
NJ,MANCHESTER TWP  WATER UTILITY - WESTERN,MANCHESTER TWP  WATER UTILITY - WESTERN,08759,08759,PFOA,5.3,4.0,True,10000,L,NJ1518004
NJ,MANCHESTER TWP  WATER UTILITY - WESTERN,MANCHESTER TWP  WATER UTILITY - WESTERN,08759,08759,PFOS,5.1,4.0,True,10000,L,NJ1518004
NJ,MANCHESTER TWP WATER UTILITY - EASTERN,MANCHESTER TWP WATER UTILITY - EASTERN,08759,08759,PFBS,4.9,2000.0,False,10000,L,NJ1518005
NJ,MANCHESTER UTILITIES AUTHORITY,MANCHESTER UTILITIES AUTHORITY,07508,07508,PFOA,11.0,4.0,True,10000,L,NJ1603001
NJ,MANCHESTER UTILITIES AUTHORITY,MANCHESTER UTILITIES AUTHORITY,07508,07508,PFOS,4.4,4.0,True,10000,L,NJ1603001
NJ,MANTUA TOWNSHIP MUA,MANTUA TOWNSHIP MUA,08020,08020|08051|08071|08080,PFOA,4.8,4.0,True,10000,L,NJ0810004
NJ,MANTUA TOWNSHIP MUA,MANTUA TOWNSHIP MUA,08020,08020|08051|08071|08080,PFOS,4.0,4.0,False,10000,L,NJ0810004
NJ,MAPLE SHADE WATER DEPARTMENT,MAPLE SHADE WATER DEPARTMENT,08052,08052,PFBS,3.5,2000.0,False,10000,L,NJ0319001
NJ,MAPLE SHADE WATER DEPARTMENT,MAPLE SHADE WATER DEPARTMENT,08052,08052,PFOA,5.0,4.0,True,10000,L,NJ0319001
NJ,MAPLE SHADE WATER DEPARTMENT,MAPLE SHADE WATER DEPARTMENT,08052,08052,PFOS,7.0,4.0,True,10000,L,NJ0319001
NJ,MARLBORO TOWNSHIP WATER UTILITY DIVISION,MARLBORO TOWNSHIP WATER UTILITY DIVISION,07726,07726|07746|07751|07765,PFOA,6.5,4.0,True,10000,L,NJ1328002
NJ,MATAWAN BOROUGH WATER DE,MATAWAN BOROUGH WATER DE,07747,07747,PFOA,7.4,4.0,True,3300,S,NJ1329001
NJ,MERCHANTVILLE PENNSAUKEN,MERCHANTVILLE PENNSAUKEN,08002,08002|08108|08109|08110,PFHxS,4.6,10.0,False,10000,L,NJ0424001
NJ,MERCHANTVILLE PENNSAUKEN,MERCHANTVILLE PENNSAUKEN,08002,08002|08108|08109|08110,PFOA,12.0,4.0,True,10000,L,NJ0424001
NJ,MERCHANTVILLE PENNSAUKEN,MERCHANTVILLE PENNSAUKEN,08002,08002|08108|08109|08110,PFOS,8.2,4.0,True,10000,L,NJ0424001
NJ,MIDDLESEX WATER COMPANY,MIDDLESEX WATER COMPANY,07008,07008|07066|07080|07095|08817|08840,PFOA,6.5,4.0,True,10000,L,NJ1225001
NJ,MILLTOWN W DEPT,MILLTOWN W DEPT,08850,08850,HFPO-DA (GenX),12.9,10.0,True,3300,S,NJ1212001
NJ,MILLTOWN W DEPT,MILLTOWN W DEPT,08850,08850,PFOA,11.7,4.0,True,3300,S,NJ1212001
NJ,MILLTOWN W DEPT,MILLTOWN W DEPT,08850,08850,PFOS,5.4,4.0,True,3300,S,NJ1212001
NJ,MILLVILLE WATER DEPARTMENT,MILLVILLE WATER DEPARTMENT,08332,08332,PFOA,4.8,4.0,True,10000,L,NJ0610001
NJ,MILLVILLE WATER DEPARTMENT,MILLVILLE WATER DEPARTMENT,08332,08332,PFOS,4.4,4.0,True,10000,L,NJ0610001
NJ,MONROE TWP MUA,MONROE TWP MUA,08094,08094,PFOA,7.5,4.0,True,10000,L,NJ0811002
NJ,MONROE TWP MUA,MONROE TWP MUA,08094,08094,PFOS,4.2,4.0,True,10000,L,NJ0811002
NJ,MONROE TWP UTILITY DEPARTMENT,MONROE TWP UTILITY DEPARTMENT,08831,08831,PFHxS,13.6,10.0,True,10000,L,NJ1213002
NJ,MONROE TWP UTILITY DEPARTMENT,MONROE TWP UTILITY DEPARTMENT,08831,08831,PFOA,11.2,4.0,True,10000,L,NJ1213002
NJ,MONROE TWP UTILITY DEPARTMENT,MONROE TWP UTILITY DEPARTMENT,08831,08831,PFOS,11.5,4.0,True,10000,L,NJ1213002
NJ,MONTCLAIR WATER BUREAU,MONTCLAIR WATER BUREAU,07042,07042|07043,PFOA,6.8,4.0,True,10000,L,NJ0713001
NJ,MONTCLAIR WATER BUREAU,MONTCLAIR WATER BUREAU,07042,07042|07043,PFOS,4.0,4.0,False,10000,L,NJ0713001
NJ,MONTVILLE TWP MUA,MONTVILLE TWP MUA,07045,07045,PFBS,3.7,2000.0,False,10000,L,NJ1421003
NJ,MONTVILLE TWP MUA,MONTVILLE TWP MUA,07045,07045,PFHxS,5.7,10.0,False,10000,L,NJ1421003
NJ,MONTVILLE TWP MUA,MONTVILLE TWP MUA,07045,07045,PFOA,8.1,4.0,True,10000,L,NJ1421003
NJ,MONTVILLE TWP MUA,MONTVILLE TWP MUA,07045,07045,PFOS,9.3,4.0,True,10000,L,NJ1421003
NJ,MOORESTOWN WATER DEPT,MOORESTOWN WATER DEPT,08057,08057,PFOA,4.3,4.0,True,10000,L,NJ0322001
NJ,MOUNT OLIVE TWP W D MAIN,MOUNT OLIVE TWP W D MAIN,07828,07828|07836,PFOA,6.4,4.0,True,3300,S,NJ1427005
NJ,MOUNT OLIVE TWP W D MAIN,MOUNT OLIVE TWP W D MAIN,07828,07828|07836,PFOS,5.0,4.0,True,3300,S,NJ1427005
NJ,MOUNTAIN LAKES WATER DEP,MOUNTAIN LAKES WATER DEP,07046,07046,PFOA,13.3,4.0,True,3300,S,NJ1425001
NJ,MT LAUREL TWP MUA,MT LAUREL TWP MUA,08054,08054,PFHxS,5.4,10.0,False,10000,L,NJ0324001
NJ,MT LAUREL TWP MUA,MT LAUREL TWP MUA,08054,08054,PFOA,4.5,4.0,True,10000,L,NJ0324001
NJ,MT LAUREL TWP MUA,MT LAUREL TWP MUA,08054,08054,PFOS,9.0,4.0,True,10000,L,NJ0324001
NJ,MT OLIVE VILLAGES WATER,MT OLIVE VILLAGES WATER,07828,07828,PFOA,6.3,4.0,True,3300,S,NJ1427001
NJ,MT OLIVE VILLAGES WATER,MT OLIVE VILLAGES WATER,07828,07828,PFOS,6.2,4.0,True,3300,S,NJ1427001
NJ,NETCONG WATER DEPT,NETCONG WATER DEPT,07828,07828|07857,PFHxS,6.1,10.0,False,3300,S,NJ1428001
NJ,NETCONG WATER DEPT,NETCONG WATER DEPT,07828,07828|07857,PFOA,8.6,4.0,True,3300,S,NJ1428001
NJ,NETCONG WATER DEPT,NETCONG WATER DEPT,07828,07828|07857,PFOS,5.9,4.0,True,3300,S,NJ1428001
NJ,NEW BRUNSWICK W DEPT,NEW BRUNSWICK W DEPT,08901,08901,PFOA,7.7,4.0,True,10000,L,NJ1214001
NJ,NEW BRUNSWICK W DEPT,NEW BRUNSWICK W DEPT,08901,08901,PFOS,5.1,4.0,True,10000,L,NJ1214001
NJ,"NEWARK WATER DEPARTMENT, NJ","NEWARK WATER DEPARTMENT, NJ",07003,07003|07017|07102|07109|07110|07201|07440|07470,PFOA,5.3,4.0,True,10000,L,NJ0714001
